33.007	31.213	31.822	45.276	47.285
33.012	32.483	33.78	47.203	47.949
32.066	32.062	34.087	47.258	48.649
32.653	31.125	32.802	46.834	47.339
33.151	31.127	33.883	45.346	46.235
32.344	32.775	32.935	43.426	45.115
31.813	32.523	32.165	43.73	45.475
33.219	29.732	30.236	45.427	45.445
33.177	29.982	30.718	45.577	45.42
32.676	30.936	30.848	45.32	44.416
31.482	31.092	31.112	45.703	44.784
30.919	32.152	30.083	44.102	43.953
30.882	30.226	30.221	44.116	43.915
28.178	30.323	30.221	42.671	43.308
27.707	30.933	29.008	42.213	43.454
28.724	30.689	29.92	43.554	43.501
28.679	29.647	29.629	44.213	44.441
29.044	29.858	30.927	44.082	45.09
30.644	28.265	31.88	45.229	44.793
31.116	29.228	31.511	44.461	44.964
30.795	30.303	31.825	45.307	45.56
32.557	30.043	32.209	44.301	43.602
32.343	30.752	32.924	43.365	43.478
33.609	32.594	33.918	42.874	43.243
33.074	32.361	32.292	44.062	43.155
32.636	30.372	31.73	44.687	42.763
33.434	31.083	32.013	45.304	43.099
33.762	31.82	31.278	46.085	45.708
33.799	31.366	30.599	44.969	46.41
34.814	32.77	32.722	47.651	45.78
34.695	31.225	31.295	47.053	46.522
35.293	30.25	29.765	47.68	46.388
34.828	31.641	31.624	47.887	46.312
35.407	31.457	31.814	48.495	47.033
35.428	31.753	31.382	49.469	46.499
37.332	31.208	32.077	48.103	45.847
39.347	33.151	31.612	47.818	44.661
39.178	32.883	33.206	47.353	45.617
37.531	33.772	34.625	48.018	45.686
37.318	34.57	35.631	47.714	45.026
37.218	35.879	36.415	47.858	46.299
36.409	34.674	35.759	48.352	46.162
37.021	36.524	37.577	49.16	46.129
37.533	36.727	37.058	47.605	44.694
38.537	35.895	38.625	47.014	43.738
39.523	36.265	38.636	45.531	43.94
39.638	39.117	39.098	46.511	43.535
39.578	38.879	40.688	45.147	43.136
38.972	38.436	40.249	44.781	42.498
39.774	38.98	39.693	45.849	43.94
42.183	40.777	40.143	43.913	43.313
43.571	40.972	41.979	43.689	42.046
42.833	39.936	41.645	44.472	43.324
43.57	41.001	41.992	43.82	43.77
43.041	41.362	42.031	44.522	44.968
44.564	41.298	42.302	45.194	44.711
43.548	42.855	41.791	46.563	46.642
43.224	43.205	42.2	47.701	46.803
42.815	42.755	43.545	47.816	49.398
41.661	40.696	42.205	47.157	48.423
41.375	39.807	41.788	48.114	47.21
42.242	39.562	39.995	50.049	47.493
41.602	40.097	39.774	49.045	46.713
40.567	40.458	41.846	45.885	46.557
40.004	40.593	41.929	44.736	46.599
42.197	41.542	41.15	44.357	45.896
42.259	41.997	40.453	44.904	45.863
42.603	41.544	41.193	44.955	46.121
40.328	42.638	41.312	45.28	45.013
38.994	42.344	41.747	45.911	45.377
42.02	39.217	40.985	47.685	46.272
42.34	38.415	40.652	47.221	46.212
40.235	38.801	40.785	46.535	46.567
40.962	40.566	40.563	47.848	47.534
40.17	40.898	40.214	46.792	46.892
39.263	39.968	40.078	47.758	45.866
39.231	39.765	41.116	46.818	46.417
41.752	40.448	42.278	46.992	45.691
42.782	41.997	42.882	47.407	46.928
40.964	42.409	44.296	46.77	46.852
41.924	42.666	43.94	46.965	47.111
42.131	41.548	43.808	48.733	47.106
41.457	41.862	43.085	48.898	47.916
42.82	42.378	43.343	47.284	48.309
42.116	42.182	44.062	47.563	49.806
40.603	42.096	41.676	47.382	50.129
40.548	41.338	39.745	45.772	48.486
40.479	40.322	39.087	46.929	47.487
41.25	41.079	40.668	46.881	47.859
41.155	40.721	40.687	46.711	46.473
41.312	41.228	40.696	45.372	45.322
40.886	41.612	41.306	45.188	44.423
39.792	40.199	41.006	46.353	45.177
40.546	41.519	40.397	46.181	46.827
40.136	41.684	39.829	46.927	48.208
41.696	42.056	41.461	46.926	48.743
41.57	42.434	42.558	47.302	47.209
42.311	43.515	44.301	47.7	47.044
42.938	43.229	43.95	48.65	48.47
42.816	43.752	41.583	48.247	46.571
42.589	43.208	42.327	46.025	45.343
42.444	40.725	41.341	46.852	44.844
41.808	40.371	40.878	46.194	44.561
40.276	40.406	41.73	46.058	45.779
39.499	40.706	40.039	46.229	48.067
40.02	40.49	39.849	48.802	49.822
40.704	38.691	39.257	50.128	49.48
40.945	40.124	40.419	51.728	49.322
41.403	40.757	40.632	51.65	50.953
40.7	42.549	41.107	52.03	51.631
41.97	43.666	41.183	49.938	51.872
42.053	43.79	40.38	48.536	51.352
42.185	42.153	39.865	47.602	49.048
41.188	40.276	37.685	47.106	49.482
40.731	41.196	38.488	48.069	49.609
40.865	38.641	39.214	48.596	49.811
40.695	40.739	39.14	48.373	48.437
40.634	38.289	37.957	48.626	47.77
39.697	38.65	38.179	48.367	48.76
40.503	38.767	38.922	47.788	48.933
41.08	40.019	41.334	49.819	48.802
41.572	40.51	41.808	50.08	48.28
41.851	40.228	40.948	50.695	49.955
40.017	40.076	41.095	49.607	50.083
38.704	39.944	39.62	50.536	49.074
38.188	39.408	37.746	47.675	48.115
39.397	39.174	36.662	48.084	48.243
38.78	37.713	36.714	48.665	48.264
40.031	40.13	36.892	50.85	48.615
42.352	39.41	38.102	51.592	48.12
40.376	39.851	39.481	48.563	47.617
39.468	39.764	40.783	49.311	46.368
37.529	40.174	40.138	48.862	47.64
39.083	40.2	40.721	48.696	47.557
39.653	39.253	41.132	50.247	45.856
40.312	39.412	40.951	49.865	46.258
40.358	39.294	40.666	48.085	47.019
38.616	41.079	41.763	49.474	47.598
38.962	41.325	42.544	49.49	48.181
39.341	39.694	41.27	51.007	48.366
37.988	40.01	40.964	50.078	48.742
39.972	39.993	41.759	52.692	48.169
38.966	39.078	39.612	50.905	48.37
38.016	37.459	40.308	49.072	49.614
38.361	38.64	39.609	51.459	49.886
39.231	38.021	38.16	50.967	49.295
41.111	36.736	36.095	51.069	48.767
39.245	36.611	37.593	47.851	46.463
39.048	35.879	36.898	48.133	47.014
38.303	36.069	37.249	48.383	46.838
37.202	34.991	35.472	46.737	46.516
36.424	36.348	35.607	47.127	45.781
37.773	34.715	34.897	46.744	47.746
39.226	35.266	35.14	45.837	46.183
38.988	32.862	35.72	44.648	45.481
38.191	33.243	36.048	44.281	43.252
37.469	34.652	37.093	43.165	43.682
37.535	37.687	37.021	45.006	45.06
39.284	36.488	35.639	45.543	46.374
38.477	34.737	35.896	45.01	46.195
37.283	35.603	35.213	46.634	46.484
36.717	34.751	34.464	46.583	46.429
38.305	32.975	33.646	48.388	48.945
36.854	33.283	35.141	48.691	48.564
37.318	35.356	37.421	47.058	46.801
40.067	35.895	37.495	46.488	46.226
41.172	36.425	37.52	47.938	47.292
41.494	35.914	37.253	48.146	47.616
40.946	36.005	35.971	49.702	48.213
39.319	35.21	36.593	49.794	48.662
40.261	36.033	37.017	49.689	48.021
38.9	36.376	37.179	49.532	47.483
39.695	35.461	37.585	47.731	46.095
39.685	35.664	37.802	46.837	44.923
38.881	35.453	36.677	47.087	47.312
40.693	36.51	36.671	48.516	48.599
41.585	38.503	36.199	49.389	48.728
40.074	38.901	36.597	48.806	50.986
41.078	37.831	37.388	47.62	49.76
40.21	38.689	35.412	48.096	50.316
39.575	35.936	35.993	47.602	49.547
39.094	35.582	35.895	48.497	50.2
37.311	35.515	35.914	49.385	50.919
37.158	35.64	35.384	50.633	51.786
39.41	34.483	35.594	51.481	50.987
38.517	35.187	34.468	52.511	50.797
37.865	35.327	34.067	51.965	50.946
36.266	35.261	34.666	50.263	50.006
37.036	36.943	35.814	49.901	50.288
37.678	36.107	36.591	50.259	50.528
36.456	37.712	37.847	49.817	49.731
37.071	39.553	37.996	49.252	51.34
37.72	39.094	37.299	49.399	52.613
37.445	38.432	38.556	50.184	51.346
37.142	38.92	37.594	49.953	50.689
37.558	38.969	37.6	50.88	52.045
36.877	38.385	38.123	51.271	52.375
37.074	37.869	36.46	53.486	53.302
35.582	40.056	36.187	53.837	54.149
36.52	40.346	35.498	54.394	55.705
36.543	38.526	35.57	54.341	54.887
36.134	38.244	35.351	53.015	55.894
37.321	38.286	36.793	53.491	55.753
36.875	39.745	36.663	51.225	54.271
36.161	39.989	37.797	52.025	53.242
36.21	39.903	38.888	52.222	53.213
36.47	39.466	38.601	51.144	52.492
35.442	38.282	37.616	50.526	51.413
36.045	39.512	39.11	51.337	51.722
35.902	39.747	39.24	50.264	51.02
37.154	39.247	37.935	49.58	50.178
36.201	37.884	38.061	50.21	48.54
34.341	37.436	37.583	50.433	48.03
33.753	38.059	37.091	48.754	46.968
31.869	37.134	34.972	46.359	48.325
31.689	34.944	34.553	46.104	47.366
32.449	34.047	33.311	45.301	46.456
33.092	34.928	34.09	46.677	48.958
33.64	34.107	33.001	48.182	48.955
35.128	34.211	32.507	47.501	48.409
36.037	36.326	33.845	47.71	48.469
35.886	35.824	35.938	46.301	47.935
36.918	36.86	38.146	47.286	49.233
39.017	39.963	40.868	47.395	49.451
38.702	41.075	40.52	47.079	47.178
39.646	40.653	41.185	47.391	47.35
41.016	42.026	41.057	45.461	46.575
39.406	40.457	40.814	44.271	45.531
39.298	40.704	40.534	44.231	45.575
38.756	39.076	41.247	44.389	45.289
39.4	39.299	42.326	44.231	43.256
41.296	40.482	42.529	44.033	43.852
42.177	42.405	42.298	43.576	42.49
42.373	41.657	44.523	42.245	42.097
43.6	41.839	42.12	44.27	41.949
42.888	41.413	41.69	43.953	43.541
41.4	40.121	41.07	44.373	42.236
40.988	39.871	41.079	42.942	41.969
41.87	40.731	41.75	43.096	41.091
41.637	41.071	41.55	42.679	40.074
41.885	42.82	43.813	42.601	42.549
42.597	43.606	44.04	42.632	41.865
42.164	44.265	45.863	41.931	42.324
40.421	42.67	45.237	42.912	42.569
40.955	41.378	45.467	43.803	41.916
40.177	40.624	45.664	45.526	44.349
40.969	42.621	42.729	44.895	45.629
41.716	41.652	42.149	44.718	46.431
42.169	41.282	42.582	46.43	46.665
40.286	41.25	41.135	47.526	46.189
40.378	40.268	39.543	46.923	46.608
39.423	39.532	38.501	45.546	47.03
41.052	39.532	39.856	45.751	46.268
41.06	39.492	39.812	47.076	47.863
41.624	39.445	39.065	47.38	47.968
40.819	38.589	38.027	48.357	47.045
40.945	36.383	37.703	48.018	49.634
39.523	36.015	37.848	49.497	49.233
38.658	36.68	36.143	49.925	49.97
38.564	37.611	36.731	49.385	49.75
38.756	36.6	36.061	50.563	48.381
38.933	37.54	36.862	47.379	48.441
37.826	38.341	37.845	45.8	47.497
38.171	39.84	39.582	45.701	47.487
37.619	38.766	39.72	44.721	48.391
36.652	38.89	40.563	45.036	47.76
39.379	40.846	40.816	46.364	47.092
39.13	40.843	41.514	48.256	48.849
38.787	39.751	41.202	46.904	49.981
38.041	40.383	42.414	46.59	48.948
38.053	40.419	42.04	48.608	47.719
38.047	39.044	40.34	48.031	47.623
35.889	37.644	39.558	46.778	47.882
33.684	37.459	39.638	46.806	47.98
35.228	38.184	38.596	46.167	46.189
35.187	37.68	38.74	44.336	46.475
35.889	37.337	38.204	44.455	46.323
36.594	36.036	38.344	45.264	46.161
35.065	34.369	37.405	45.265	44.082
35.541	34.75	36.536	44.697	45.211
35.684	35.401	37.768	46.547	46.678
35.32	36.154	38.623	45.39	46.831
35.305	36.982	37.356	44.974	46.865
35.928	35.227	36.713	44.117	46.348
36.58	35.579	36.357	44.916	46.185
37.6	35.226	36.712	44.278	44.399
36.306	37.041	36.936	44.091	44.065
36.662	37.315	36.764	44.962	43.773
34.071	36.242	38.048	45.107	44.708
33.415	36.898	37.363	45.384	45.817
33.839	36.173	36.071	45.579	46.253
34.061	35.292	34.306	45.555	45.285
33.543	35.168	34.925	45.421	46.582
32.063	35.993	35.442	46.179	46.752
34.399	34.71	34.842	46.263	46.623
36.444	34.731	34.592	46.38	47.959
36.349	35.972	35.799	47.127	47.29
35.936	36.156	33.882	46.889	47.15
34.321	36.466	34.555	45.443	46.832
36.113	36.582	34.603	44.803	46.698
36.37	36.939	35.547	45.263	46.102
36.321	36.05	35.351	44.706	45.83
34.769	36.96	35.472	44.3	45.848
35.042	36.168	36.235	44.02	44.228
33.929	35.28	36.316	43.199	45.665
32.279	36.131	37.345	44.31	45.456
33.261	36.749	37.92	44.097	46.057
35.055	36.433	38.498	44.831	45.091
34.421	36.935	38.236	44.141	46.543
34.074	36.117	37.281	45.945	45.33
34.298	36.34	35.83	46.098	46.059
32.397	35.813	34.492	47.008	47.674
31.384	33.866	34.453	47.154	48.871
32.905	35.03	34.903	46.744	47.376
32.615	36.644	34.477	46.439	47.01
33.958	35.488	33.616	46.883	47.177
34.096	34.911	33.901	47.062	48.34
35.338	34.082	33.716	47.908	47.93
34.977	35.063	32.886	47.055	47.712
36.342	37.06	33.125	47.684	49.841
35.849	35.413	33.814	48.128	50.461
35.193	35.689	34.354	49.69	51.02
36.482	37.122	34.083	51.426	52.35
37.903	36.45	33.407	49.201	51.183
37.473	37.179	33.539	49.43	50.539
37.104	36.962	35.518	49.975	51.634
36.622	37.207	35.63	49.559	51.357
35.642	35.83	34.448	50.661	51.681
36.681	34	33.187	50.754	51.255
36.365	34.099	33.581	49.688	51.622
36.931	35.268	32.687	48.974	50.688
37.13	36.463	32.646	48.567	50.909
37.93	37.063	33.292	49.482	49.543
39.062	36.776	33.696	48.966	49.202
37.523	36.183	33.856	47.63	49.959
37.684	37.211	35.871	48.809	50.881
38.653	38.393	36.238	49.312	48.776
37.613	39.164	37.21	49.706	48.432
37.959	37.968	38.113	50.959	48.55
38.001	39.725	37.738	50.449	48.955
38.235	40.29	38.52	50.069	48.39
38.016	40.775	40.431	49.211	47.879
37.383	40.687	39.176	49.144	47.218
36.516	40.815	39.448	46.771	44.817
36.24	40.757	40.622	47.006	47.251
36.067	41.334	39.761	45.842	45.492
38.084	42.334	39.917	44.919	46.844
36.678	41.417	40.285	45.76	48.485
37.277	41.872	39.58	46.711	46.15
38.825	43.378	39.168	45.952	46.019
38.177	42.122	39.59	46.556	45.993
36.975	39.755	40.106	46.111	46.445
36.549	40.277	39.781	45.271	47.281
36.608	39.062	38.841	45.759	47.103
37.757	38.531	38.158	46.047	47.286
39.084	38.661	38.939	46.321	47.068
37.461	38.209	37.319	47.071	45.535
36.877	38.859	38.75	48.188	46.597
35.861	38.93	37.523	46.54	47.566
36.489	39.244	36.726	45.592	45.258
35.974	39.302	35.726	45.69	45.984
37.263	38.542	37.225	46.795	46.473
36.07	38.301	37.228	48.029	46.167
37.36	37.81	37.859	48.1	45.857
37.445	38.952	39.228	47.682	46.629
38.809	41.308	40.383	47.926	48.487
38.644	41.719	41.75	48.752	48.557
38.761	41.801	40.898	50.051	50.52
38.186	41.786	40.04	50.307	50.764
39.448	40.307	38.093	51.922	49.716
37.905	41.192	40.141	51.337	51.031
37.99	42.543	40.315	50.628	49.748
37.395	40.883	39.186	50.629	50.162
39.132	39.865	39.868	49.939	49.803
38.883	42.371	39.238	49.2	48.754
39.64	43.055	39.183	48.507	49.72
39.074	41.835	39.11	49.509	48.589
38.212	39.797	39.148	48.285	47.513
37.099	39.829	37.89	48.121	47.857
36.225	39.068	37.615	49.082	48.029
37.559	38.71	37.514	47.253	48.321
37.087	37.612	37.045	46.818	46.751
36.929	38.069	39.042	45.029	44.601
35.974	38.52	38.544	44.168	44.909
35.606	36.792	36.996	43.852	45.039
36.09	36.725	35.795	45.014	44.099
36.164	35.798	34.683	44.468	44.136
35.877	36.131	34.063	44.713	43.955
35.072	34.535	34.408	46.511	44.022
37.086	33.746	35.619	45.583	45.416
35.765	36.269	36.42	45.756	46.251
34.087	36.713	36.396	45.226	43.451
32.854	35.243	34.703	45.145	43.394
33.295	34.446	34.318	45.301	44.345
34.455	32.717	33.05	46.393	45.147
34.294	33.28	32.901	46.061	44.506
33.441	33.808	33.572	45.776	43.204
34.365	33.494	33.574	46.03	42.769
34.937	33.56	31.813	45.911	42.959
33.819	31.98	30.714	45.193	43.787
33.154	32.079	31.005	43.883	43.107
33.266	32.179	30.541	44.425	43.442
33.218	31.385	32.329	44.089	44.671
32.843	33.78	33.016	45.145	46.004
31.475	34.012	33.897	45.484	43.629
32.034	33.274	33.949	45.293	43.636
33.243	33.921	33.786	46.441	45.701
34.989	34.765	35.202	47.357	47.647
36.767	33.958	34.472	48.462	48.865
36.532	34.318	34.914	48.35	48.973
35.239	34.443	35.602	47.198	48.286
34.232	34.092	35.173	47.541	49.166
33.964	33.176	33.343	47.906	48.301
33.538	34.036	33.221	46.46	46.112
34.24	32.62	31.927	45.747	45.546
32.501	33.266	31.557	45.358	46.692
32.167	31.514	32.435	45.197	46.113
31.767	31.375	33.429	45.327	46.539
31.674	33.252	33.707	45.144	45.514
31.43	35.096	35.267	44.363	45.65
31.716	35.058	34.359	44.366	45.545
31.803	33.536	33.491	44.206	46.035
32.918	32.525	33.077	45.144	46.478
31.975	33.934	33.702	45.353	46.983
31.873	33.063	34.158	45.672	48.093
33.975	32.358	32.852	46.942	48.331
34.11	35.4	35.478	45.499	47.72
33.652	36.259	36.122	46.231	48.757
33.806	36.413	35.84	46.544	49.043
33.242	35.653	35.395	45.702	48.076
31.353	36.22	36.248	45.362	47.405
31.806	36.199	36.693	45.531	47.717
32.253	35.958	36.327	46.741	48.583
31.975	35.156	36.915	48.016	48.488
33.233	36.082	36.991	46.589	50.397
33.937	36.257	37.977	47.105	50.307
34.669	35.859	37.943	47.452	48.862
35.088	35.775	38.537	47.891	49.755
35.701	35.85	37.076	47.485	49.676
35.555	34.825	35.877	46.854	50.011
35.691	34.927	35.246	47.337	50.179
35.82	35.616	34.979	46	47.778
36.575	36.351	35.079	47.207	47.118
35.76	35.756	36.34	45.629	48.434
36.129	36.371	36.643	45.609	49.889
34.847	36.756	35.662	46.876	50.575
34.776	35.942	35.441	46.965	50.679
34.326	35.952	36.785	48.786	51.071
35.893	34.156	37.611	49.568	50.711
37.31	34.719	36.05	49.28	50.192
37.809	36.38	37.581	48.107	50.412
37.996	37.021	37.244	46.527	48.872
37.6	37.118	37.08	45.884	48.21
38.934	36.543	37.936	44.101	48.104
39.048	36.923	38.22	45.154	46.743
39.584	37.992	38.665	46.279	47.346
38.97	38.304	37.477	46.937	48.243
39.243	38.249	37.858	47.619	47.467
38.521	40.579	40.621	46.647	47.419
39.855	40.711	39.814	45.565	47.266
39.486	39.988	38.756	46.695	47.416
40.189	40.047	40.257	47.956	46.789
40.222	40.21	40.36	47.762	48.645
38.604	39.221	40.418	47.763	48.774
38.513	37.395	38.419	49.11	48.535
36.948	36.778	36.517	48.228	49.312
36.859	35.296	37.46	49.509	49.773
37.815	33.682	37.141	48.952	48.573
36.953	34.568	36.03	48.735	47.256
37.922	35.423	36.821	48.951	47.206
39.398	34.75	37.381	47.408	47.516
40.759	36.661	36.486	47.879	47.198
39.954	36.925	36.474	47.81	47.348
39.99	36.166	37.217	45.567	48.26
39.595	36.481	36.719	46.202	48.325
39.006	36.666	37.932	47.026	47.714
40.035	36.592	36.897	47.43	48.137
36.803	35.835	36.09	47.432	48.238
37.367	36.204	37.341	48.038	46.789
37.339	35.904	37.614	48.79	47.655
38.32	36.077	38.505	48.275	47.714
38.257	36.133	38.033	46.246	47.316
36.94	36.378	38.625	46.023	46.459
38.651	36.074	37.696	44.778	43.899
37.067	36.828	37.621	45.076	44.09
38.493	36.072	37.494	45.793	44.846
38.509	36.129	39.686	44.826	45.733
36.385	37.603	41.428	45.97	45.789
35.526	37.569	41.376	46.993	45.911
36.801	39.928	43.322	47.829	47.516
36.661	38.605	41.806	49.224	47.257
35.072	39.064	40.802	49.3	47.136
34.827	40.511	42.168	49.419	48.344
35.083	40.392	40.475	48.796	48.866
35.924	40.178	41.031	48.658	50.309
37.966	40.534	41.979	47.834	48.514
38.177	39.626	43.092	49.492	49.675
39.843	39.005	42.301	47.985	48.488
40.423	38.845	41.482	48.878	48.125
40.774	42.239	44.263	49.257	49.062
41.476	42.917	45.918	49.949	46.59
40.818	42.12	45.773	49.173	46.437
39.57	43.66	43.856	47.618	46.463
39.246	41.591	43.396	46.983	45.916
38.202	42.456	43.192	47.056	44.474
39.387	41.686	44.182	48.373	45.24
40.015	39.365	42.495	46.806	45.236
39.899	39.16	42.835	45.411	45.583
39.819	39.141	40.575	48.145	45.847
37.236	38.527	41.92	49.397	46.675
36.674	39.197	39.993	47.938	47.864
35.315	39.036	39.212	47.906	46.629
35.79	36.659	39.108	47.919	46.695
35.649	36.771	39.171	48.348	47.37
34.945	37.346	39.423	48.562	47.36
35.48	37.465	40.567	47.922	46.801
33.733	37.76	40.483	45.479	46.589
33.854	37.673	39.422	45.495	46.353
35.933	36.885	40.534	46.634	46.775
36.566	36.418	41.202	46.21	45.362
36.52	35.538	39.415	47.468	45.066
37.264	36.729	39.554	47.919	45.855
36.317	37.332	39.35	48.616	47.179
36.624	35.841	39.107	49.091	47.942
36.508	37.117	39.428	49.457	47.218
37.069	38.29	38.519	49.775	48.845
